state,year,quarter,level,name,registered_users
tamil-nadu,2024,4,district,chengalpattu,2319818
tamil-nadu,2024,4,district,tiruppur,1731021
tamil-nadu,2024,4,district,tiruvallur,1698495
tamil-nadu,2024,4,district,salem,1492614
tamil-nadu,2024,4,district,krishnagiri,1282448
tamil-nadu,2024,4,district,madurai,1266349
tamil-nadu,2024,4,district,tiruchirappalli,1053136
tamil-nadu,2024,4,district,erode,958405
tamil-nadu,2024,4,pincode,635109,286712
tamil-nadu,2024,4,pincode,600100,215351
tamil-nadu,2024,4,pincode,602105,191714
tamil-nadu,2024,4,pincode,600044,164628
tamil-nadu,2024,4,pincode,641605,163525
tamil-nadu,2024,4,pincode,600014,162154
tamil-nadu,2024,4,pincode,600056,160207
tamil-nadu,2024,4,pincode,641603,154106
tamil-nadu,2024,4,pincode,641654,150380
tamil-nadu,2024,4,pincode,600042,146544
tamil-nadu,2023,1,district,chennai,2885933
tamil-nadu,2023,1,district,thiruvallur,2393917
tamil-nadu,2023,1,district,coimbatore,2042019
tamil-nadu,2023,1,district,chengalpattu,1959401
tamil-nadu,2023,1,district,kancheepuram,1408216
tamil-nadu,2023,1,district,tiruppur,1237941
tamil-nadu,2023,1,district,salem,1100202
tamil-nadu,2023,1,district,madurai,996514
tamil-nadu,2023,1,district,krishnagiri,944553
tamil-nadu,2023,1,district,tiruchirappalli,834366
tamil-nadu,2023,1,pincode,641602,211679
tamil-nadu,2023,1,pincode,635109,187515
tamil-nadu,2023,1,pincode,602105,174479
tamil-nadu,2023,1,pincode,600100,162700
tamil-nadu,2023,1,pincode,635126,153358
tamil-nadu,2023,1,pincode,600056,146708
tamil-nadu,2023,1,pincode,600003,143494
tamil-nadu,2023,1,pincode,600053,137388
tamil-nadu,2023,1,pincode,600116,132880
tamil-nadu,2023,1,pincode,600042,123688
tamil-nadu,2023,2,district,chennai,2987502
tamil-nadu,2023,2,district,thiruvallur,2484893
tamil-nadu,2023,2,district,coimbatore,2118883
tamil-nadu,2023,2,district,chengalpattu,2031529
tamil-nadu,2023,2,district,kancheepuram,1461910
tamil-nadu,2023,2,district,tiruppur,1289806
tamil-nadu,2023,2,district,salem,1144842
tamil-nadu,2023,2,district,madurai,1035842
tamil-nadu,2023,2,district,krishnagiri,983032
tamil-nadu,2023,2,district,tiruchirappalli,868289
tamil-nadu,2023,2,pincode,641602,220199
tamil-nadu,2023,2,pincode,635109,194551
tamil-nadu,2023,2,pincode,602105,181447
tamil-nadu,2023,2,pincode,600100,168451
tamil-nadu,2023,2,pincode,635126,159122
tamil-nadu,2023,2,pincode,600056,152028
tamil-nadu,2023,2,pincode,600003,148553
tamil-nadu,2023,2,pincode,600053,142356
tamil-nadu,2023,2,pincode,600116,137703
tamil-nadu,2023,2,pincode,600042,127865
tamil-nadu,2023,3,district,chennai,3098864
tamil-nadu,2023,3,district,thiruvallur,2582607
tamil-nadu,2023,3,district,coimbatore,2200165
tamil-nadu,2023,3,district,chengalpattu,2109212
tamil-nadu,2023,3,district,kancheepuram,1519225
tamil-nadu,2023,3,district,tiruppur,1341973
tamil-nadu,2023,3,district,salem,1191010
tamil-nadu,2023,3,district,madurai,1076620
tamil-nadu,2023,3,district,krishnagiri,1023066
tamil-nadu,2023,3,district,tiruchirappalli,903048
tamil-nadu,2023,3,pincode,641602,228811
tamil-nadu,2023,3,pincode,635109,202156
tamil-nadu,2023,3,pincode,602105,188951
tamil-nadu,2023,3,pincode,600100,174659
tamil-nadu,2023,3,pincode,635126,165334
tamil-nadu,2023,3,pincode,600056,157776
tamil-nadu,2023,3,pincode,600003,153839
tamil-nadu,2023,3,pincode,600053,147707
tamil-nadu,2023,3,pincode,600116,142908
tamil-nadu,2023,3,pincode,600042,132448
tamil-nadu,2023,4,district,chennai,3205005
tamil-nadu,2023,4,district,thiruvallur,2676065
tamil-nadu,2023,4,district,coimbatore,2277873
tamil-nadu,2023,4,district,chengalpattu,2183205
tamil-nadu,2023,4,district,kancheepuram,1574315
tamil-nadu,2023,4,district,tiruppur,1392956
tamil-nadu,2023,4,district,salem,1236133
tamil-nadu,2023,4,district,madurai,1115928
tamil-nadu,2023,4,district,krishnagiri,1060928
tamil-nadu,2023,4,district,tiruchirappalli,936873
tamil-nadu,2023,4,pincode,641602,237429
tamil-nadu,2023,4,pincode,635109,209319
tamil-nadu,2023,4,pincode,602105,196063
tamil-nadu,2023,4,pincode,600100,180571
tamil-nadu,2023,4,pincode,635126,171214
tamil-nadu,2023,4,pincode,600056,163301
tamil-nadu,2023,4,pincode,600003,158954
tamil-nadu,2023,4,pincode,600053,152912
tamil-nadu,2023,4,pincode,600116,147851
tamil-nadu,2023,4,pincode,641687,137228
tamil-nadu,2019,1,district,chennai,830586
tamil-nadu,2019,1,district,thiruvallur,625908
tamil-nadu,2019,1,district,chengalpattu,578045
tamil-nadu,2019,1,district,coimbatore,495350
tamil-nadu,2019,1,district,kancheepuram,385091
tamil-nadu,2019,1,district,tiruppur,273869
tamil-nadu,2019,1,district,salem,257624
tamil-nadu,2019,1,district,madurai,224783
tamil-nadu,2019,1,district,krishnagiri,212859
tamil-nadu,2019,1,district,tiruchirappalli,193798
tamil-nadu,2019,1,pincode,600100,51245
tamil-nadu,2019,1,pincode,641602,49716
tamil-nadu,2019,1,pincode,602105,48656
tamil-nadu,2019,1,pincode,635109,48062
tamil-nadu,2019,1,pincode,600042,41510
tamil-nadu,2019,1,pincode,600056,41450
tamil-nadu,2019,1,pincode,635126,40399
tamil-nadu,2019,1,pincode,600053,39199
tamil-nadu,2019,1,pincode,600119,38537
tamil-nadu,2019,1,pincode,600003,38221
tamil-nadu,2019,2,district,chennai,969955
tamil-nadu,2019,2,district,thiruvallur,733978
tamil-nadu,2019,2,district,chengalpattu,667137
tamil-nadu,2019,2,district,coimbatore,584160
tamil-nadu,2019,2,district,kancheepuram,447527
tamil-nadu,2019,2,district,tiruppur,324350
tamil-nadu,2019,2,district,salem,302033
tamil-nadu,2019,2,district,madurai,268420
tamil-nadu,2019,2,district,krishnagiri,252986
tamil-nadu,2019,2,district,tiruchirappalli,229886
tamil-nadu,2019,2,pincode,600100,59144
tamil-nadu,2019,2,pincode,641602,58046
tamil-nadu,2019,2,pincode,635109,56022
tamil-nadu,2019,2,pincode,602105,55771
tamil-nadu,2019,2,pincode,600003,51153
tamil-nadu,2019,2,pincode,600056,48134
tamil-nadu,2019,2,pincode,635126,47157
tamil-nadu,2019,2,pincode,600042,47069
tamil-nadu,2019,2,pincode,600053,45586
tamil-nadu,2019,2,pincode,600116,43913
tamil-nadu,2019,3,district,chennai,1090190
tamil-nadu,2019,3,district,thiruvallur,828137
tamil-nadu,2019,3,district,chengalpattu,744424
tamil-nadu,2019,3,district,coimbatore,669547
tamil-nadu,2019,3,district,kancheepuram,503192
tamil-nadu,2019,3,district,tiruppur,371296
tamil-nadu,2019,3,district,salem,342259
tamil-nadu,2019,3,district,madurai,305793
tamil-nadu,2019,3,district,krishnagiri,290478
tamil-nadu,2019,3,district,tiruchirappalli,261919
tamil-nadu,2019,3,pincode,641602,66075
tamil-nadu,2019,3,pincode,600100,65467
tamil-nadu,2019,3,pincode,635109,63628
tamil-nadu,2019,3,pincode,602105,62631
tamil-nadu,2019,3,pincode,600003,60506
tamil-nadu,2019,3,pincode,600056,54402
tamil-nadu,2019,3,pincode,635126,53597
tamil-nadu,2019,3,pincode,600042,51880
tamil-nadu,2019,3,pincode,600053,50908
tamil-nadu,2019,3,pincode,600116,49401
tamil-nadu,2019,4,district,chennai,1216610
tamil-nadu,2019,4,district,thiruvallur,934744
tamil-nadu,2019,4,district,chengalpattu,829575
tamil-nadu,2019,4,district,coimbatore,767480
tamil-nadu,2019,4,district,kancheepuram,564806
tamil-nadu,2019,4,district,tiruppur,427694
tamil-nadu,2019,4,district,salem,390301
tamil-nadu,2019,4,district,madurai,351234
tamil-nadu,2019,4,district,krishnagiri,335178
tamil-nadu,2019,4,district,tiruchirappalli,299366
tamil-nadu,2019,4,pincode,641602,75544
tamil-nadu,2019,4,pincode,600100,72286
tamil-nadu,2019,4,pincode,635109,72159
tamil-nadu,2019,4,pincode,602105,70089
tamil-nadu,2019,4,pincode,600003,67897
tamil-nadu,2019,4,pincode,600056,60936
tamil-nadu,2019,4,pincode,635126,60812
tamil-nadu,2019,4,pincode,600042,56848
tamil-nadu,2019,4,pincode,600053,56622
tamil-nadu,2019,4,pincode,600116,55253
tamil-nadu,2021,1,district,chennai,1865001
tamil-nadu,2021,1,district,thiruvallur,1522407
tamil-nadu,2021,1,district,coimbatore,1304141
tamil-nadu,2021,1,district,chengalpattu,1259678
tamil-nadu,2021,1,district,kancheepuram,895950
tamil-nadu,2021,1,district,tiruppur,772074
tamil-nadu,2021,1,district,salem,693137
tamil-nadu,2021,1,district,madurai,630685
tamil-nadu,2021,1,district,krishnagiri,592655
tamil-nadu,2021,1,district,tiruchirappalli,527667
tamil-nadu,2021,1,pincode,641602,132560
tamil-nadu,2021,1,pincode,635109,119256
tamil-nadu,2021,1,pincode,602105,109002
tamil-nadu,2021,1,pincode,600100,105601
tamil-nadu,2021,1,pincode,635126,97362
tamil-nadu,2021,1,pincode,600056,94311
tamil-nadu,2021,1,pincode,600003,93539
tamil-nadu,2021,1,pincode,600053,88146
tamil-nadu,2021,1,pincode,600116,85493
tamil-nadu,2021,1,pincode,600042,80853
tamil-nadu,2021,2,district,chennai,1988355
tamil-nadu,2021,2,district,thiruvallur,1626966
tamil-nadu,2021,2,district,coimbatore,1393621
tamil-nadu,2021,2,district,chengalpattu,1344163
tamil-nadu,2021,2,district,kancheepuram,957182
tamil-nadu,2021,2,district,tiruppur,828168
tamil-nadu,2021,2,district,salem,742566
tamil-nadu,2021,2,district,madurai,675035
tamil-nadu,2021,2,district,krishnagiri,635191
tamil-nadu,2021,2,district,tiruchirappalli,565156
tamil-nadu,2021,2,pincode,641602,141899
tamil-nadu,2021,2,pincode,635109,127444
tamil-nadu,2021,2,pincode,602105,116613
tamil-nadu,2021,2,pincode,600100,112485
tamil-nadu,2021,2,pincode,635126,103999
tamil-nadu,2021,2,pincode,600056,100579
tamil-nadu,2021,2,pincode,600003,99585
tamil-nadu,2021,2,pincode,600053,94042
tamil-nadu,2021,2,pincode,600116,91189
tamil-nadu,2021,2,pincode,600042,86035
tamil-nadu,2021,3,district,chennai,2124347
tamil-nadu,2021,3,district,thiruvallur,1744228
tamil-nadu,2021,3,district,coimbatore,1494350
tamil-nadu,2021,3,district,chengalpattu,1438295
tamil-nadu,2021,3,district,kancheepuram,1025651
tamil-nadu,2021,3,district,tiruppur,891753
tamil-nadu,2021,3,district,salem,798213
tamil-nadu,2021,3,district,madurai,725021
tamil-nadu,2021,3,district,krishnagiri,683549
tamil-nadu,2021,3,district,tiruchirappalli,607438
tamil-nadu,2021,3,pincode,641602,152392
tamil-nadu,2021,3,pincode,635109,136599
tamil-nadu,2021,3,pincode,602105,125331
tamil-nadu,2021,3,pincode,600100,120046
tamil-nadu,2021,3,pincode,635126,111400
tamil-nadu,2021,3,pincode,600056,107501
tamil-nadu,2021,3,pincode,600003,106261
tamil-nadu,2021,3,pincode,600053,100637
tamil-nadu,2021,3,pincode,600116,97574
tamil-nadu,2021,3,pincode,600042,91756
tamil-nadu,2021,4,district,chennai,2261346
tamil-nadu,2021,4,district,thiruvallur,1860992
tamil-nadu,2021,4,district,coimbatore,1594082
tamil-nadu,2021,4,district,chengalpattu,1532535
tamil-nadu,2021,4,district,kancheepuram,1094222
tamil-nadu,2021,4,district,tiruppur,954674
tamil-nadu,2021,4,district,salem,853064
tamil-nadu,2021,4,district,madurai,774490
tamil-nadu,2021,4,district,krishnagiri,731018
tamil-nadu,2021,4,district,tiruchirappalli,649095
tamil-nadu,2021,4,pincode,641602,162911
tamil-nadu,2021,4,pincode,635109,145634
tamil-nadu,2021,4,pincode,602105,133972
tamil-nadu,2021,4,pincode,600100,127705
tamil-nadu,2021,4,pincode,635126,118854
tamil-nadu,2021,4,pincode,600056,114499
tamil-nadu,2021,4,pincode,600003,113049
tamil-nadu,2021,4,pincode,600053,107237
tamil-nadu,2021,4,pincode,600116,103946
tamil-nadu,2021,4,pincode,600042,97578
tamil-nadu,2020,1,district,chennai,1340762
tamil-nadu,2020,1,district,thiruvallur,1041642
tamil-nadu,2020,1,district,chengalpattu,912587
tamil-nadu,2020,1,district,coimbatore,868832
tamil-nadu,2020,1,district,kancheepuram,626872
tamil-nadu,2020,1,district,tiruppur,488697
tamil-nadu,2020,1,district,salem,442045
tamil-nadu,2020,1,district,madurai,402474
tamil-nadu,2020,1,district,krishnagiri,379857
tamil-nadu,2020,1,district,tiruchirappalli,339829
tamil-nadu,2020,1,pincode,641602,85509
tamil-nadu,2020,1,pincode,635109,80309
tamil-nadu,2020,1,pincode,600100,78806
tamil-nadu,2020,1,pincode,602105,77276
tamil-nadu,2020,1,pincode,600003,74485
tamil-nadu,2020,1,pincode,635126,67464
tamil-nadu,2020,1,pincode,600056,67263
tamil-nadu,2020,1,pincode,600053,62400
tamil-nadu,2020,1,pincode,600042,61417
tamil-nadu,2020,1,pincode,600116,60816
tamil-nadu,2020,2,district,chennai,1436722
tamil-nadu,2020,2,district,thiruvallur,1140330
tamil-nadu,2020,2,district,chengalpattu,979769
tamil-nadu,2020,2,district,coimbatore,958191
tamil-nadu,2020,2,district,kancheepuram,678899
tamil-nadu,2020,2,district,tiruppur,550609
tamil-nadu,2020,2,district,salem,499360
tamil-nadu,2020,2,district,madurai,456527
tamil-nadu,2020,2,district,krishnagiri,424184
tamil-nadu,2020,2,district,tiruchirappalli,383178
tamil-nadu,2020,2,pincode,641602,95158
tamil-nadu,2020,2,pincode,635109,87458
tamil-nadu,2020,2,pincode,600100,83667
tamil-nadu,2020,2,pincode,602105,82779
tamil-nadu,2020,2,pincode,600003,77789
tamil-nadu,2020,2,pincode,635126,73063
tamil-nadu,2020,2,pincode,600056,72281
tamil-nadu,2020,2,pincode,600053,67058
tamil-nadu,2020,2,pincode,600116,65439
tamil-nadu,2020,2,pincode,600042,64796
tamil-nadu,2020,3,district,chennai,1566152
tamil-nadu,2020,3,district,thiruvallur,1260923
tamil-nadu,2020,3,district,coimbatore,1073680
tamil-nadu,2020,3,district,chengalpattu,1064263
tamil-nadu,2020,3,district,kancheepuram,744437
tamil-nadu,2020,3,district,tiruppur,625391
tamil-nadu,2020,3,district,salem,564858
tamil-nadu,2020,3,district,madurai,516447
tamil-nadu,2020,3,district,krishnagiri,480568
tamil-nadu,2020,3,district,tiruchirappalli,433221
tamil-nadu,2020,3,pincode,641602,107812
tamil-nadu,2020,3,pincode,635109,97699
tamil-nadu,2020,3,pincode,602105,90254
tamil-nadu,2020,3,pincode,600100,90250
tamil-nadu,2020,3,pincode,600003,81870
tamil-nadu,2020,3,pincode,635126,80964
tamil-nadu,2020,3,pincode,600056,78968
tamil-nadu,2020,3,pincode,600053,73528
tamil-nadu,2020,3,pincode,600116,71557
tamil-nadu,2020,3,pincode,600042,69297
tamil-nadu,2020,4,district,chennai,1731527
tamil-nadu,2020,4,district,thiruvallur,1408348
tamil-nadu,2020,4,district,coimbatore,1205249
tamil-nadu,2020,4,district,chengalpattu,1170720
tamil-nadu,2020,4,district,kancheepuram,829207
tamil-nadu,2020,4,district,tiruppur,710489
tamil-nadu,2020,4,district,salem,638883
tamil-nadu,2020,4,district,madurai,582252
tamil-nadu,2020,4,district,krishnagiri,545815
tamil-nadu,2020,4,district,tiruchirappalli,487716
tamil-nadu,2020,4,pincode,641602,121857
tamil-nadu,2020,4,pincode,635109,110280
tamil-nadu,2020,4,pincode,602105,100634
tamil-nadu,2020,4,pincode,600100,98526
tamil-nadu,2020,4,pincode,635126,90075
tamil-nadu,2020,4,pincode,600003,87638
tamil-nadu,2020,4,pincode,600056,87572
tamil-nadu,2020,4,pincode,600053,81716
tamil-nadu,2020,4,pincode,600116,79368
tamil-nadu,2020,4,pincode,600042,75433
tamil-nadu,2018,1,district,chennai,292004
tamil-nadu,2018,1,district,thiruvallur,215622
tamil-nadu,2018,1,district,chengalpattu,215210
tamil-nadu,2018,1,district,coimbatore,170306
tamil-nadu,2018,1,district,kancheepuram,136352
tamil-nadu,2018,1,district,salem,88288
tamil-nadu,2018,1,district,tiruppur,87652
tamil-nadu,2018,1,district,madurai,72582
tamil-nadu,2018,1,district,krishnagiri,66958
tamil-nadu,2018,1,district,tiruchirappalli,62230
tamil-nadu,2018,1,pincode,600100,19254
tamil-nadu,2018,1,pincode,602105,17170
tamil-nadu,2018,1,pincode,641602,17139
tamil-nadu,2018,1,pincode,635109,16386
tamil-nadu,2018,1,pincode,600042,16188
tamil-nadu,2018,1,pincode,600003,16113
tamil-nadu,2018,1,pincode,600119,15020
tamil-nadu,2018,1,pincode,600056,14894
tamil-nadu,2018,1,pincode,600053,13947
tamil-nadu,2018,1,pincode,600097,13934
tamil-nadu,2018,2,district,chennai,401349
tamil-nadu,2018,2,district,thiruvallur,300210
tamil-nadu,2018,2,district,chengalpattu,292432
tamil-nadu,2018,2,district,coimbatore,244374
tamil-nadu,2018,2,district,kancheepuram,188583
tamil-nadu,2018,2,district,tiruppur,128535
tamil-nadu,2018,2,district,salem,126830
tamil-nadu,2018,2,district,madurai,105957
tamil-nadu,2018,2,district,krishnagiri,96842
tamil-nadu,2018,2,district,tiruchirappalli,91156
tamil-nadu,2018,2,pincode,600100,26004
tamil-nadu,2018,2,pincode,641602,24485
tamil-nadu,2018,2,pincode,602105,23885
tamil-nadu,2018,2,pincode,635109,23421
tamil-nadu,2018,2,pincode,600042,21630
tamil-nadu,2018,2,pincode,600003,21275
tamil-nadu,2018,2,pincode,600056,20493
tamil-nadu,2018,2,pincode,600119,19870
tamil-nadu,2018,2,pincode,635126,19632
tamil-nadu,2018,2,pincode,600053,19366
tamil-nadu,2018,3,district,chennai,511138
tamil-nadu,2018,3,district,thiruvallur,381620
tamil-nadu,2018,3,district,chengalpattu,368413
tamil-nadu,2018,3,district,coimbatore,318461
tamil-nadu,2018,3,district,kancheepuram,239985
tamil-nadu,2018,3,district,tiruppur,172195
tamil-nadu,2018,3,district,salem,164489
tamil-nadu,2018,3,district,madurai,138064
tamil-nadu,2018,3,district,krishnagiri,128769
tamil-nadu,2018,3,district,tiruchirappalli,119661
tamil-nadu,2018,3,pincode,600100,32407
tamil-nadu,2018,3,pincode,641602,32062
tamil-nadu,2018,3,pincode,602105,30685
tamil-nadu,2018,3,pincode,635109,30342
tamil-nadu,2018,3,pincode,600042,27281
tamil-nadu,2018,3,pincode,600056,25710
tamil-nadu,2018,3,pincode,635126,25446
tamil-nadu,2018,3,pincode,600119,25310
tamil-nadu,2018,3,pincode,600003,25211
tamil-nadu,2018,3,pincode,600053,24350
tamil-nadu,2018,4,district,chennai,689276
tamil-nadu,2018,4,district,thiruvallur,514830
tamil-nadu,2018,4,district,chengalpattu,483785
tamil-nadu,2018,4,district,coimbatore,415090
tamil-nadu,2018,4,district,kancheepuram,318007
tamil-nadu,2018,4,district,tiruppur,227253
tamil-nadu,2018,4,district,salem,215365
tamil-nadu,2018,4,district,madurai,183206
tamil-nadu,2018,4,district,krishnagiri,172743
tamil-nadu,2018,4,district,tiruchirappalli,160006
tamil-nadu,2018,4,pincode,600100,42866
tamil-nadu,2018,4,pincode,641602,41636
tamil-nadu,2018,4,pincode,602105,40337
tamil-nadu,2018,4,pincode,635109,39553
tamil-nadu,2018,4,pincode,600042,35139
tamil-nadu,2018,4,pincode,600056,34394
tamil-nadu,2018,4,pincode,635126,33327
tamil-nadu,2018,4,pincode,600119,32763
tamil-nadu,2018,4,pincode,600053,32652
tamil-nadu,2018,4,pincode,600003,31780
lakshadweep,2022,1,district,lakshadweep,5990
lakshadweep,2022,1,pincode,682555,2165
lakshadweep,2022,1,pincode,682551,1400
lakshadweep,2022,1,pincode,682557,692
lakshadweep,2022,1,pincode,682552,570
lakshadweep,2022,1,pincode,682556,519
lakshadweep,2022,1,pincode,682559,363
lakshadweep,2022,1,pincode,682554,246
lakshadweep,2022,1,pincode,682558,35
lakshadweep,2022,2,district,lakshadweep,6327
lakshadweep,2022,2,pincode,682555,2279
lakshadweep,2022,2,pincode,682551,1473
lakshadweep,2022,2,pincode,682557,732
lakshadweep,2022,2,pincode,682552,609
lakshadweep,2022,2,pincode,682556,558
lakshadweep,2022,2,pincode,682559,379
lakshadweep,2022,2,pincode,682554,261
lakshadweep,2022,2,pincode,682558,36
lakshadweep,2022,3,district,lakshadweep,6645
lakshadweep,2022,3,pincode,682555,2391
lakshadweep,2022,3,pincode,682551,1555
lakshadweep,2022,3,pincode,682557,766
lakshadweep,2022,3,pincode,682552,642
lakshadweep,2022,3,pincode,682556,592
lakshadweep,2022,3,pincode,682559,389
lakshadweep,2022,3,pincode,682554,273
lakshadweep,2022,3,pincode,682558,37
lakshadweep,2022,4,district,lakshadweep,6961
